id,sales
3004467,19.0
3004468,17.0
3004469,0.0
3004470,129.0
3004471,7.0
3004472,26.0
3004473,8.0
3004474,107.0
3004475,10.5
3004476,936.3685
3004477,166.5
3004478,9.0
3004479,11.0
3004480,543.22552
3004481,108.544
3004482,2697.5265
3004483,0.0
3004484,81.338
3004485,0.0
3004486,0.0
3004487,1.0
3004488,804.0
3004489,0.0
3004490,77.5
3004491,3.5
3004492,515.0
3004493,245.5
3004494,323.0
3004495,19.0
3004496,14.5
3004497,1879.5
3004498,1.0
3004499,0.0
3004500,8.5
3004501,7.0
3004502,1.0
3004503,110.0
3004504,3.5
3004505,0.0
3004506,0.0
3004507,17.0
3004508,0.0
3004509,119.101
3004510,111.0
3004511,1.0
3004512,5.0
3004513,141.298
3004514,23.5
3004515,220.749
3004516,0.0
3004517,1.5
3004518,7.0
3004519,0.0
3004520,3.0
3004521,4250.0
3004522,0.0
3004523,626.0
3004524,43.0
3004525,1680.5
3004526,499.0
3004527,503.0295
3004528,235.0
3004529,92.885
3004530,5784.008
3004531,21.0
3004532,2.0
3004533,23.0
3004534,41.0
3004535,0.0
3004536,382.5
3004537,13.0
3004538,0.0
3004539,8.0
3004540,19.5
3004541,5.0
3004542,430.743
3004543,297.5
3004544,2.0
3004545,17.0
3004546,553.2449999999999
3004547,125.732
3004548,961.6215
3004549,2.5
3004550,9.5
3004551,6.5
3004552,0.5
3004553,0.0
3004554,2022.0
3004555,0.0
3004556,178.0
3004557,4.5
3004558,741.0
3004559,359.5
3004560,224.5
3004561,34.0
3004562,53.5
3004563,2689.5
3004564,5.0
3004565,0.0
3004566,5.0
3004567,23.0
3004568,0.0
3004569,116.0
3004570,7.0
3004571,0.0
3004572,0.0
3004573,29.0
3004574,2.0
3004575,123.333
3004576,91.0
3004577,1.5
3004578,6.5
3004579,170.509
3004580,57.0
3004581,255.817
3004582,0.0
3004583,8.0
3004584,6.0
3004585,0.0
3004586,0.0
3004587,1307.0
3004588,0.0
3004589,125.0
3004590,6.0
3004591,524.0
3004592,229.5
3004593,149.0
3004594,19.0
3004595,25.0
3004596,2539.0
3004597,6.0
3004598,0.0
3004599,10.0
3004600,4.0
3004601,0.0
3004602,144.0
3004603,6.0
3004604,0.0
3004605,1.0
3004606,36.0
3004607,0.0
3004608,106.43
3004609,107.0
3004610,1.0
3004611,1.0
3004612,90.3335
3004613,17.0
3004614,173.836
3004615,0.0
3004616,5.0
3004617,2.0
3004618,0.0
3004619,0.5
3004620,960.0
3004621,0.0
3004622,142.5
3004623,3.0
3004624,799.0
3004625,285.0
3004626,339.5
3004627,63.0
3004628,63.578
3004629,2097.0
3004630,1.5
3004631,0.0
3004632,13.0
3004633,20.0
3004634,0.5
3004635,142.0
3004636,0.0
3004637,0.0
3004638,5.0
3004639,4.0
3004640,1.5
3004641,173.101
3004642,227.0
3004643,3.0
3004644,5.0
3004645,76.107
3004646,82.0
3004647,302.956
3004648,0.0
3004649,3.0
3004650,3.0
3004651,0.0
3004652,0.0
3004653,1677.0
3004654,0.0
3004655,143.0
3004656,0.0
3004657,738.0
3004658,346.0
3004659,357.5
3004660,72.0
3004661,70.0
3004662,2945.0
3004663,0.0
3004664,1.0
3004665,7.0
3004666,23.0
3004667,0.0
3004668,196.0
3004669,9.0
3004670,0.0
3004671,4.0
3004672,4.0
3004673,4.0
3004674,137.889
3004675,191.0
3004676,3.0
3004677,7.0
3004678,207.634
3004679,68.0
3004680,567.6514999999999
3004681,0.0
3004682,8.5
3004683,5.0
3004684,0.0
3004685,0.0
3004686,2131.0
3004687,0.0
3004688,116.0
3004689,6.0
3004690,1559.0
3004691,220.0
3004692,126.0
3004693,102.5
3004694,32.0
3004695,1725.5
3004696,7.0
3004697,2.0
3004698,9.5
3004699,7.5
3004700,0.0
3004701,122.0
3004702,0.0
3004703,0.0
3004704,0.0
3004705,18.5
3004706,1.0
3004707,48.927
3004708,120.0
3004709,2.0
3004710,0.0
3004711,61.4025
3004712,31.0
3004713,533.653
3004714,0.0
3004715,1.5
3004716,6.0
3004717,0.0
3004718,2.0
3004719,2357.0
3004720,0.0
3004721,276.0
3004722,9.0
3004723,897.0
3004724,576.0
3004725,669.0
3004726,88.0
3004727,80.059
3004728,3865.0
3004729,5.0
3004730,1.0
3004731,18.0
3004732,14.0
3004733,0.0
3004734,243.0
3004735,0.0
3004736,0.0
3004737,4.5
3004738,43.0
3004739,2.0
3004740,214.052
3004741,241.5
3004742,2.0
3004743,7.0
3004744,350.586
3004745,59.0
3004746,1066.3449999999998
3004747,0.0
3004748,15.5
3004749,3.0
3004750,0.0
3004751,5.0
3004752,1912.5
3004753,0.0
3004754,563.5
3004755,8.0
3004756,429.0
3004757,507.0
3004758,235.784
3004759,102.0
3004760,41.5
3004761,2801.0
3004762,6.0
3004763,4.0
3004764,31.0
3004765,15.0
3004766,0.0
3004767,148.0
3004768,4.0
3004769,1.0
3004770,5.0
3004771,41.0
3004772,0.0
3004773,72.83
3004774,123.0
3004775,2.0
3004776,7.0
3004777,249.8
3004778,93.919
3004779,1436.089
3004780,0.5
3004781,10.615
3004782,3.0
3004783,0.0
3004784,1.0
3004785,1550.0
3004786,0.0
3004787,97.0
3004788,8.0
3004789,906.0
3004790,232.0
3004791,211.0
3004792,51.0
3004793,61.747
3004794,2878.0
3004795,4.0
3004796,0.0
3004797,8.0
3004798,4.0
3004799,0.0
3004800,136.0
3004801,3.5
3004802,0.0
3004803,2.5
3004804,31.5
3004805,1.0
3004806,110.37
3004807,184.5
3004808,0.0
3004809,1.0
3004810,102.999
3004811,40.0
3004812,356.535
3004813,0.0
3004814,9.0
3004815,21.0
3004816,0.0
3004817,1.0
3004818,3378.0
3004819,0.0
3004820,708.0575
3004821,18.0
3004822,852.0
3004823,967.0
3004824,300.358
3004825,202.5
3004826,113.825
3004827,4296.0
3004828,17.0
3004829,2.0
3004830,22.0
3004831,35.0
3004832,0.0
3004833,260.5
3004834,20.0
3004835,21.0
3004836,6.0
3004837,78.0
3004838,10.0
3004839,1263.421
3004840,195.0
3004841,14.0
3004842,12.0
3004843,686.5225
3004844,93.478
3004845,2390.882
3004846,0.0
3004847,56.109
3004848,11.0
3004849,1.0
3004850,1.5
3004851,2130.0
3004852,0.0
3004853,327.0
3004854,6.0
3004855,1286.0
3004856,573.0
3004857,841.9704999999999
3004858,195.0
3004859,55.918
3004860,3456.872
3004861,21.0
3004862,0.0
3004863,10.0
3004864,12.0
3004865,0.0
3004866,232.0
3004867,9.0
3004868,4.0
3004869,1.0
3004870,0.0
3004871,1.0
3004872,201.202
3004873,209.0
3004874,0.0
3004875,3.0
3004876,313.7265
3004877,86.104996
3004878,645.655
3004879,0.5
3004880,4.69049985
3004881,12.0
3004882,1.0
3004883,3.0
3004884,2786.0
3004885,0.0
3004886,362.0
3004887,8.0
3004888,2521.0
3004889,379.0
3004890,267.37699
3004891,130.0
3004892,77.5
3004893,3040.842
3004894,9.0
3004895,0.0
3004896,25.0
3004897,27.0
3004898,0.0
3004899,217.0
3004900,31.0
3004901,2.0
3004902,21.0
3004903,53.0
3004904,2.0
3004905,62.996002
3004906,149.0
3004907,0.0
3004908,3.0
3004909,109.269
3004910,149.8975
3004911,809.097
3004912,0.5
3004913,5.5
3004914,3.5
3004915,0.0
3004916,6.0
3004917,1042.5
3004918,0.0
3004919,101.0
3004920,9.5
3004921,511.0
3004922,281.5
3004923,191.5
3004924,68.0
3004925,42.3275
3004926,1941.0
3004927,5.5
3004928,0.0
3004929,26.5
3004930,15.5
3004931,0.0
3004932,116.0
3004933,0.0
3004934,0.0
3004935,5.5
3004936,25.0
3004937,1.5
3004938,89.992004
3004939,102.0
3004940,2.0
3004941,2.0
3004942,163.559
3004943,44.0
3004944,380.024
3004945,0.5
3004946,6.0
3004947,0.0
3004948,0.0
3004949,1.0
3004950,1358.0
3004951,1.0
3004952,285.3565
3004953,11.5
3004954,521.5
3004955,552.5
3004956,177.0615
3004957,44.0
3004958,83.19149999999999
3004959,2163.5
3004960,31.0
3004961,1.0
3004962,14.0
3004963,3.0
3004964,0.0
3004965,119.5
3004966,8.0
3004967,5.0
3004968,3.0
3004969,70.5
3004970,2.0
3004971,417.952
3004972,107.0
3004973,2.0
3004974,7.0
3004975,368.851
3004976,59.961
3004977,1248.681
3004978,0.0
3004979,15.0
3004980,0.0
3004981,0.0
3004982,4.0
3004983,4460.5
3004984,0.5
3004985,884.493
3004986,19.5
3004987,1572.0
3004988,1592.0
3004989,344.099
3004990,281.0
3004991,224.224
3004992,4955.5
3004993,21.0
3004994,0.0
3004995,22.0
3004996,30.0
3004997,7.0
3004998,261.0
3004999,8.0
3005000,26.0
3005001,17.0
3005002,45.0
3005003,13.0
3005004,686.6859999999999
3005005,327.5
3005006,18.0
3005007,13.5
3005008,898.249
3005009,152.483
3005010,3979.982
3005011,3.0
3005012,51.618
3005013,1.0
3005014,0.0
3005015,4.0
3005016,3812.0
3005017,0.0
3005018,530.499
3005019,16.0
3005020,546.0
3005021,599.0
3005022,110.179
3005023,147.5
3005024,105.0
3005025,2622.0
3005026,15.5
3005027,0.5
3005028,15.5
3005029,23.0
3005030,7.0
3005031,136.0
3005032,0.0
3005033,55.0
3005034,3.0
3005035,278.5
3005036,14.0
3005037,378.671
3005038,110.0
3005039,5.0
3005040,5.0
3005041,378.741
3005042,35.279
3005043,2621.666
3005044,0.0
3005045,24.534
3005046,3.0
3005047,0.0
3005048,0.5
3005049,816.0
3005050,0.0
3005051,172.0
3005052,15.0
3005053,468.5
3005054,228.0
3005055,90.313
3005056,35.0
3005057,50.842
3005058,1523.0
3005059,0.0
3005060,1.0
3005061,12.0
3005062,20.0
3005063,0.0
3005064,54.0
3005065,0.0
3005066,4.0
3005067,7.0
3005068,31.0
3005069,0.5
3005070,390.27750000000003
3005071,120.5
3005072,1.0
3005073,2.0
3005074,210.926
3005075,44.0
3005076,507.546
3005077,7.0
3005078,9.0
3005079,3.0
3005080,0.0
3005081,5.0
3005082,2966.0
3005083,0.0
3005084,568.741
3005085,22.0
3005086,903.0
3005087,904.0
3005088,318.324
3005089,209.0
3005090,160.0
3005091,3462.5
3005092,9.0
3005093,1.0
3005094,38.0
3005095,26.0
3005096,2.0
3005097,188.0
3005098,10.0
3005099,33.0
3005100,6.0
3005101,134.0
3005102,3.0
3005103,412.02899
3005104,201.0
3005105,16.0
3005106,8.5
3005107,480.507
3005108,82.069
3005109,2276.623
3005110,1.0
3005111,16.39
3005112,8.0
3005113,0.0
3005114,1.0
3005115,2139.0
3005116,0.0
3005117,476.5
3005118,15.0
3005119,1042.0
3005120,534.0
3005121,305.115
3005122,158.0
3005123,49.0
3005124,3334.9925000000003
3005125,6.0
3005126,3.0
3005127,32.5
3005128,22.5
3005129,2.0
3005130,188.0
3005131,0.0
3005132,7.0
3005133,0.0
3005134,61.0
3005135,0.0
3005136,158.817
3005137,240.0
3005138,6.0
3005139,1.0
3005140,213.1875
3005141,67.315
3005142,1147.2115
3005143,8.0
3005144,2.0
3005145,8.0
3005146,0.0
3005147,2.0
3005148,1878.0
3005149,0.0
3005150,444.0
3005151,17.0
3005152,855.0
3005153,545.5
3005154,358.2195
3005155,88.0
3005156,64.5
3005157,2962.233
3005158,4.0
3005159,0.0
3005160,24.0
3005161,5.0
3005162,1.0
3005163,147.0
3005164,0.0
3005165,2.5
3005166,10.0
3005167,132.0
3005168,2.0
3005169,110.825
3005170,186.0
3005171,1.0
3005172,4.0
3005173,202.61450000000002
3005174,46.837
3005175,960.946
3005176,0.0
3005177,3.0
3005178,12.0
3005179,1.0
3005180,18.5
3005181,8527.0
3005182,0.0
3005183,1387.844
3005184,280.0
3005185,1930.0
3005186,2637.0
3005187,481.534985
3005188,554.0
3005189,352.337
3005190,8659.5
3005191,63.0
3005192,5.0
3005193,19.0
3005194,66.0
3005195,1.5
3005196,465.0
3005197,37.5
3005198,82.0
3005199,34.0
3005200,95.0
3005201,28.0
3005202,1583.851
3005203,463.0
3005204,12.0
3005205,27.0
3005206,1671.0339
3005207,504.10151
3005208,8417.326
3005209,0.0
3005210,141.837
3005211,6.0
3005212,0.0
3005213,0.0
3005214,1289.0
3005215,0.0
3005216,153.0
3005217,6.0
3005218,509.0
3005219,243.5
3005220,170.0
3005221,126.0
3005222,64.325
3005223,1974.0
3005224,2.0
3005225,1.0
3005226,13.0
3005227,17.0
3005228,0.0
3005229,126.0
3005230,0.0
3005231,0.0
3005232,11.0
3005233,8.0
3005234,0.0
3005235,42.695
3005236,102.5
3005237,3.0
3005238,4.0
3005239,117.372
3005240,18.0
3005241,466.2545
3005242,9.0
3005243,8.0
3005244,7.0
3005245,0.0
3005246,2.0
3005247,2411.0
3005248,0.0
3005249,416.0
3005250,15.0
3005251,942.0
3005252,788.0
3005253,243.946
3005254,290.0
3005255,73.459502
3005256,3934.504
3005257,10.5
3005258,0.0
3005259,28.0
3005260,24.0
3005261,0.0
3005262,180.0
3005263,1.0
3005264,1.0
3005265,12.0
3005266,8.0
3005267,1.0
3005268,305.83549000000005
3005269,257.0
3005270,4.0
3005271,9.0
3005272,180.339
3005273,71.841
3005274,1196.5895
3005275,1.0
3005276,3.0
3005277,2.5
3005278,0.0
3005279,1.0
3005280,602.5
3005281,0.0
3005282,90.0
3005283,1.0
3005284,2724.0
3005285,158.0
3005286,165.0
3005287,161.5
3005288,22.0
3005289,1232.0
3005290,1.5
3005291,0.0
3005292,4.0
3005293,6.0
3005294,0.0
3005295,72.0
3005296,0.0
3005297,0.0
3005298,3.0
3005299,27.0
3005300,0.0
3005301,43.723
3005302,72.0
3005303,0.0
3005304,2.0
3005305,71.5565
3005306,5.0
3005307,174.3105
3005308,7.0
3005309,6.0
3005310,4.0
3005311,0.0
3005312,4.0
3005313,1073.0
3005314,0.0
3005315,162.0
3005316,20.0
3005317,884.0
3005318,378.0
3005319,197.0
3005320,126.0
3005321,114.4325
3005322,2362.0
3005323,8.0
3005324,0.0
3005325,29.5
3005326,21.0
3005327,0.0
3005328,171.0
3005329,0.0
3005330,0.0
3005331,1.0
3005332,80.0
3005333,1.0
3005334,217.878
3005335,177.0
3005336,0.0
3005337,7.0
3005338,289.817
3005339,23.5
3005340,961.367
3005341,0.0
3005342,6.0
3005343,3.0
3005344,0.0
3005345,5.0
3005346,2968.0
3005347,0.0
3005348,808.0
3005349,17.0
3005350,1102.5
3005351,791.0
3005352,312.587
3005353,164.0
3005354,77.0
3005355,4662.0265
3005356,9.0
3005357,1.5
3005358,49.0
3005359,64.0
3005360,1.0
3005361,232.0
3005362,5.0
3005363,6.0
3005364,7.0
3005365,31.5
3005366,0.0
3005367,195.553
3005368,360.5
3005369,8.0
3005370,5.5
3005371,160.603
3005372,76.0
3005373,736.2235000000001
3005374,1.5
3005375,0.0
3005376,7.5
3005377,0.0
3005378,0.0
3005379,1677.0
3005380,0.0
3005381,114.0
3005382,4.0
3005383,484.5
3005384,200.0
3005385,133.0
3005386,145.0
3005387,63.0
3005388,1309.0
3005389,0.0
3005390,0.0
3005391,2.0
3005392,6.0
3005393,0.0
3005394,99.0
3005395,0.0
3005396,0.0
3005397,0.0
3005398,7.0
3005399,0.5
3005400,150.3945
3005401,105.0
3005402,1.0
3005403,2.0
3005404,93.645
3005405,9.0
3005406,251.84
3005407,0.0
3005408,0.0
3005409,2.0
3005410,0.0
3005411,3.0
3005412,2354.5
3005413,0.0
3005414,458.0
3005415,6.5
3005416,789.0
3005417,397.0
3005418,252.52
3005419,301.0
3005420,172.656
3005421,3040.5975
3005422,8.0
3005423,0.0
3005424,18.0
3005425,8.0
3005426,0.0
3005427,142.0
3005428,0.0
3005429,15.0
3005430,3.0
3005431,65.0
3005432,1.0
3005433,198.122
3005434,199.0
3005435,3.5
3005436,2.0
3005437,118.235
3005438,37.645
3005439,1263.767
3005440,3.0
3005441,2.0
3005442,8.0
3005443,0.0
3005444,4.0
3005445,3055.5
3005446,0.0
3005447,838.329
3005448,11.0
3005449,1138.5
3005450,990.0
3005451,176.52
3005452,136.5
3005453,160.0
3005454,4129.0
3005455,54.0
3005456,2.0
3005457,32.5
3005458,15.0
3005459,0.5
3005460,226.0
3005461,19.5
3005462,13.0
3005463,5.0
3005464,177.0
3005465,5.5
3005466,259.287
3005467,271.0
3005468,11.0
3005469,13.5
3005470,297.624
3005471,121.66749999999999
3005472,3157.207
3005473,3.0
3005474,21.1115
3005475,6.0
3005476,0.0
3005477,5.0
3005478,1881.0
3005479,0.5
3005480,388.16600000000005
3005481,8.0
3005482,875.0
3005483,684.0
3005484,174.79149999999998
3005485,84.0
3005486,204.709
3005487,3100.0
3005488,12.0
3005489,0.0
3005490,15.5
3005491,21.5
3005492,0.0
3005493,253.0
3005494,15.5
3005495,14.0
3005496,37.0
3005497,100.0
3005498,12.5
3005499,278.5475
3005500,215.0
3005501,0.0
3005502,7.0
3005503,192.9805
3005504,131.531
3005505,1908.2055
3005506,1.0
3005507,35.17
3005508,5.0
3005509,0.0
3005510,3.0
3005511,2412.0
3005512,0.0
3005513,848.5
3005514,10.0
3005515,1098.0
3005516,576.0
3005517,168.18
3005518,226.0
3005519,63.5
3005520,4245.049
3005521,21.0
3005522,3.0
3005523,10.0
3005524,14.0
3005525,0.0
3005526,239.0
3005527,7.0
3005528,10.5
3005529,8.0
3005530,30.5
3005531,10.0
3005532,150.0
3005533,204.0
3005534,4.0
3005535,7.0
3005536,246.952
3005537,69.481
3005538,1518.0410000000002
3005539,4.0
3005540,14.0
3005541,5.0
3005542,0.0
3005543,3.0
3005544,3893.0
3005545,3.0
3005546,423.70500000000004
3005547,10.5
3005548,879.0
3005549,873.5
3005550,215.62
3005551,149.0
3005552,99.642
3005553,3676.0
3005554,23.5
3005555,4.0
3005556,35.5
3005557,6.0
3005558,0.0
3005559,234.0
3005560,25.0
3005561,28.5
3005562,0.0
3005563,110.0
3005564,8.5
3005565,527.935
3005566,267.0
3005567,6.5
3005568,6.0
3005569,572.569
3005570,111.739
3005571,2352.182
3005572,0.0
3005573,45.99
3005574,6.0
3005575,0.0
3005576,0.0
3005577,2713.0
3005578,0.0
3005579,314.0
3005580,9.0
3005581,1589.0
3005582,420.0
3005583,462.0
3005584,154.0
3005585,77.0
3005586,4335.5
3005587,11.0
3005588,1.5
3005589,16.0
3005590,41.0
3005591,0.0
3005592,239.0
3005593,0.0
3005594,0.0
3005595,8.5
3005596,135.5
3005597,0.0
3005598,136.82999999999998
3005599,271.0
3005600,2.0
3005601,5.0
3005602,256.589
3005603,33.0
3005604,1105.9
3005605,0.0
3005606,4.0
3005607,3.5
3005608,0.0
3005609,4.0
3005610,2078.0
3005611,0.0
3005612,369.704
3005613,16.0
3005614,898.0
3005615,740.0
3005616,227.247
3005617,112.0
3005618,172.776
3005619,2604.0
3005620,24.0
3005621,0.5
3005622,23.0
3005623,18.0
3005624,0.0
3005625,242.0
3005626,15.0
3005627,25.0
3005628,1.0
3005629,35.0
3005630,13.0
3005631,327.36800000000005
3005632,157.0
3005633,7.0
3005634,5.0
3005635,200.274
3005636,66.183
3005637,2140.807
3005638,1.0
3005639,13.472
3005640,1.0
3005641,0.0
3005642,4.0
3005643,2884.5
3005644,2.0
3005645,571.8435
3005646,8.0
3005647,780.0
3005648,978.0
3005649,223.105
3005650,131.0
3005651,127.0
3005652,3434.0
3005653,32.0
3005654,2.0
3005655,22.5
3005656,14.5
3005657,1.0
3005658,245.0
3005659,9.5
3005660,44.0
3005661,3.0
3005662,113.0
3005663,12.0
3005664,305.584
3005665,197.0
3005666,7.0
3005667,9.0
3005668,329.1915
3005669,71.463
3005670,2542.9065
3005671,0.0
3005672,22.738
3005673,0.0
3005674,0.0
3005675,1.0
3005676,2857.0
3005677,0.0
3005678,562.0
3005679,14.0
3005680,917.0
3005681,519.0
3005682,348.3165
3005683,97.0
3005684,42.0
3005685,3453.534
3005686,7.0
3005687,0.0
3005688,17.0
3005689,18.0
3005690,0.0
3005691,175.0
3005692,0.0
3005693,3.5
3005694,1.0
3005695,72.5
3005696,4.0
3005697,184.8835
3005698,175.0
3005699,3.0
3005700,5.5
3005701,251.71949999999998
3005702,63.563
3005703,918.822
3005704,0.0
3005705,0.5
3005706,21.0
3005707,0.0
3005708,15.0
3005709,9524.0
3005710,0.0
3005711,1787.7555
3005712,73.0
3005713,2489.0
3005714,3057.0
3005715,765.689
3005716,714.0
3005717,501.898
3005718,11308.0
3005719,67.5
3005720,3.0
3005721,119.0
3005722,115.0
3005723,3.5
3005724,707.5
3005725,32.0
3005726,19.0
3005727,14.0
3005728,340.5
3005729,22.5
3005730,1587.478
3005731,561.0
3005732,25.0
3005733,31.0
3005734,2039.7105499999998
3005735,345.697
3005736,9714.592
3005737,4.0
3005738,163.89
3005739,18.0
3005740,0.0
3005741,4.0
3005742,10058.5
3005743,0.0
3005744,1250.879
3005745,42.0
3005746,2639.0
3005747,2604.0
3005748,870.23
3005749,399.0
3005750,386.4895
3005751,11183.0
3005752,70.5
3005753,1.0
3005754,56.0
3005755,70.0
3005756,1.0
3005757,687.0
3005758,20.0
3005759,39.0
3005760,4.0
3005761,191.0
3005762,23.0
3005763,1857.4089
3005764,638.0
3005765,17.0
3005766,21.0
3005767,1947.199
3005768,332.337
3005769,6362.2215
3005770,3.0
3005771,136.879
3005772,15.0
3005773,0.0
3005774,7.0
3005775,5909.5
3005776,0.0
3005777,983.0
3005778,20.0
3005779,1994.0
3005780,1617.0
3005781,692.7439999999999
3005782,104.0
3005783,216.2935
3005784,7781.0
3005785,36.0
3005786,2.0
3005787,15.0
3005788,45.0
3005789,1.5
3005790,544.0
3005791,26.0
3005792,24.5
3005793,6.0
3005794,165.0
3005795,11.5
3005796,2163.56
3005797,595.5
3005798,19.5
3005799,39.0
3005800,1042.766
3005801,208.9395
3005802,2316.408
3005803,5.0
3005804,65.907
3005805,20.0
3005806,0.0
3005807,7.0
3005808,8816.5
3005809,0.0
3005810,1245.09
3005811,37.0
3005812,2712.0
3005813,2535.0
3005814,767.4314999999999
3005815,396.0
3005816,264.112
3005817,9356.0
3005818,66.5
3005819,1.5
3005820,27.0
3005821,64.0
3005822,2.0
3005823,590.5
3005824,31.0
3005825,35.5
3005826,3.0
3005827,43.0
3005828,8.0
3005829,1321.57
3005830,620.0
3005831,18.5
3005832,34.0
3005833,1805.369
3005834,345.858
3005835,5481.125
3005836,2.0
3005837,119.297
3005838,11.0
3005839,0.0
3005840,10.5
3005841,3473.0
3005842,0.0
3005843,845.6775
3005844,36.0
3005845,1977.0
3005846,1177.5
3005847,705.5315
3005848,97.5
3005849,250.137
3005850,6941.0
3005851,28.0
3005852,0.0
3005853,34.0
3005854,35.5
3005855,1.5
3005856,469.0
3005857,13.0
3005858,29.0
3005859,0.0
3005860,79.5
3005861,5.0
3005862,1634.75095
3005863,535.5
3005864,20.5
3005865,12.5
3005866,703.6985
3005867,144.13
3005868,1595.565
3005869,3.0
3005870,39.865
3005871,14.0
3005872,0.0
3005873,9.0
3005874,8653.5
3005875,0.0
3005876,1443.9899999999998
3005877,65.0
3005878,2075.0
3005879,2791.5
3005880,544.9085
3005881,599.0
3005882,427.924
3005883,9504.0
3005884,75.0
3005885,4.0
3005886,37.0
3005887,34.5
3005888,4.0
3005889,486.0
3005890,16.5
3005891,46.0
3005892,29.0
3005893,264.5
3005894,20.0
3005895,1489.2655
3005896,441.5
3005897,33.0
3005898,24.0
3005899,1658.193
3005900,402.43
3005901,8499.752
3005902,3.0
3005903,163.735
3005904,0.0
3005905,0.0
3005906,5.0
3005907,1599.0
3005908,2.0
3005909,335.5285
3005910,28.5
3005911,901.0
3005912,531.0
3005913,230.152
3005914,80.0
3005915,112.4615
3005916,3855.0
3005917,31.0
3005918,0.0
3005919,37.0
3005920,16.0
3005921,1.5
3005922,226.0
3005923,13.5
3005924,12.0
3005925,17.0
3005926,53.0
3005927,7.5
3005928,311.938
3005929,261.5
3005930,2.0
3005931,6.0
3005932,306.773
3005933,100.532
3005934,1504.911
3005935,0.0
3005936,17.652
3005937,6.5
3005938,0.0
3005939,5.0
3005940,5080.0
3005941,0.0
3005942,684.927
3005943,65.5
3005944,1556.5
3005945,1004.0
3005946,523.965
3005947,89.5
3005948,197.048
3005949,6225.5
3005950,46.0
3005951,3.5
3005952,37.0
3005953,37.5
3005954,0.0
3005955,395.0
3005956,19.0
3005957,13.0
3005958,5.0
3005959,99.5
3005960,13.0
3005961,936.693
3005962,479.0
3005963,7.0
3005964,14.0
3005965,474.7255
3005966,128.834
3005967,2252.022
3005968,3.0
3005969,18.558
3005970,6.0
3005971,0.0
3005972,11.0
3005973,5064.0
3005974,0.0
3005975,921.227
3005976,10.0
3005977,1493.0
3005978,1939.0
3005979,290.75
3005980,395.0
3005981,250.0
3005982,4995.5
3005983,81.0
3005984,0.0
3005985,11.0
3005986,38.0
3005987,0.0
3005988,344.0
3005989,7.0
3005990,54.5
3005991,4.0
3005992,57.0
3005993,14.5
3005994,1133.063
3005995,282.0
3005996,31.0
3005997,8.0
3005998,3647.708
3005999,134.561
3006000,5537.156
3006001,1.0
3006002,100.483
3006003,0.0
3006004,0.0
3006005,9.0
3006006,0.0
3006007,0.0
3006008,0.0
3006009,0.0
3006010,0.0
3006011,0.0
3006012,0.0
3006013,0.0
3006014,0.0
3006015,0.0
3006016,0.0
3006017,0.0
3006018,0.0
3006019,46.0
3006020,1.0
3006021,277.0
3006022,6.0
3006023,0.0
3006024,4.0
3006025,0.0
3006026,13.0
3006027,0.0
3006028,0.0
3006029,0.0
3006030,0.0
3006031,0.0
3006032,0.0
3006033,0.0
3006034,0.0
3006035,0.0
3006036,9.0
3006037,0.0
3006038,7.0
3006039,2192.5
3006040,0.0
3006041,374.1465
3006042,13.0
3006043,1050.0
3006044,573.5
3006045,283.261
3006046,106.0
3006047,163.167
3006048,3104.0
3006049,10.0
3006050,0.5
3006051,35.0
3006052,23.0
3006053,0.0
3006054,215.0
3006055,4.0
3006056,15.0
3006057,4.0
3006058,90.0
3006059,2.0
3006060,397.62149999999997
3006061,190.0
3006062,10.0
3006063,1.0
3006064,257.113
3006065,63.049
3006066,2361.955
3006067,0.0
3006068,3.0
3006069,3.0
3006070,0.0
3006071,0.0
3006072,1585.0
3006073,0.0
3006074,181.0
3006075,4.0
3006076,845.0
3006077,230.5
3006078,226.0045
3006079,67.0
3006080,39.5
3006081,2479.0
3006082,5.0
3006083,1.0
3006084,45.0
3006085,12.0
3006086,0.0
3006087,167.0
3006088,0.0
3006089,0.0
3006090,14.0
3006091,56.0
3006092,1.5
3006093,70.421
3006094,166.0
3006095,0.0
3006096,3.0
3006097,60.079
3006098,59.5
3006099,626.3154999999999
3006100,0.0
3006101,2.0
3006102,7.0
3006103,0.0
3006104,4.5
3006105,3449.0
3006106,0.0
3006107,580.54
3006108,22.5
3006109,1234.0
3006110,1156.0
3006111,379.708
3006112,162.5
3006113,163.723495
3006114,4903.0
3006115,35.0
3006116,0.0
3006117,19.0
3006118,46.0
3006119,0.0
3006120,316.0
3006121,21.5
3006122,23.0
3006123,3.0
3006124,147.0
3006125,3.0
3006126,660.519
3006127,316.0
3006128,8.0
3006129,10.5
3006130,782.027
3006131,136.0505
3006132,2342.083
3006133,0.0
3006134,58.478
3006135,2.0
3006136,0.0
3006137,8.0
3006138,5807.0
3006139,0.0
3006140,875.12
3006141,17.0
3006142,1250.0
3006143,1726.0
3006144,173.967
3006145,353.0
3006146,279.679
3006147,4830.5
3006148,23.0
3006149,3.0
3006150,19.0
3006151,45.0
3006152,0.0
3006153,218.0
3006154,22.0
3006155,50.0
3006156,7.0
3006157,165.5
3006158,14.0
3006159,893.313
3006160,233.0
3006161,10.0
3006162,7.0
3006163,945.315
3006164,226.6635
3006165,5946.032
3006166,0.0
3006167,95.695
3006168,6.0
3006169,0.0
3006170,8.0
3006171,5157.5
